"","state","county","tract","block","H005007"
"21275","17","031","440202","1014",0
"21276","17","031","440202","2000",0
"21277","17","031","440202","2001",0
"21278","17","031","440202","2003",0
"21279","17","031","440202","2004",0
"21280","17","031","440202","2005",0
"21281","17","031","440202","2006",0
"21282","17","031","440202","2007",0
"21283","17","031","440202","2008",0
"21284","17","031","440202","2009",0
"21285","17","031","440202","2010",0
"21286","17","031","440202","2012",0
"21287","17","031","440202","2013",0
"21288","17","031","440202","2015",0
"21289","17","031","440202","2017",0
"21290","17","031","440202","2002",0
"21291","17","031","440202","2011",0
"21292","17","031","440202","2014",0
"21293","17","031","440202","2016",0
"21294","17","031","440202","3001",0
"21295","17","031","440202","3002",0
"21296","17","031","440202","3003",0
"21297","17","031","440202","3004",0
"21298","17","031","440202","3005",0
"21299","17","031","440202","3006",0
"21300","17","031","440202","3007",0
"21301","17","031","440202","3008",0
"21302","17","031","440202","3010",0
"21303","17","031","440202","3011",0
"21304","17","031","440202","3013",0
"21305","17","031","440202","3015",0
"21306","17","031","440202","3016",0
"21307","17","031","440202","3017",0
"21308","17","031","440202","3012",0
"21309","17","031","440202","3014",0
"21310","17","031","440202","3000",0
"21311","17","031","440202","3009",0
"21312","17","031","440300","1002",0
"21313","17","031","440300","1001",0
"21314","17","031","440300","1003",0
"21315","17","031","440300","1012",0
"21316","17","031","440300","1004",0
"21317","17","031","440300","1015",0
"21318","17","031","440300","1007",0
"21319","17","031","440300","1017",0
"21320","17","031","440300","1008",0
"21321","17","031","440300","1011",0
"21322","17","031","440300","1013",0
"21323","17","031","440300","1016",0
"21324","17","031","440300","1000",0
"21325","17","031","440300","1005",0
"21326","17","031","440300","1006",0
"21327","17","031","440300","1009",0
"21328","17","031","440300","1010",0
"21329","17","031","440300","1014",0
"21330","17","031","440300","1018",0
"21331","17","031","440300","2000",0
"21332","17","031","440300","2001",0
"21333","17","031","440300","2002",0
"21334","17","031","440300","2003",0
"21335","17","031","440300","2004",0
"21336","17","031","440300","2005",0
"21337","17","031","440300","2006",0
"21338","17","031","440300","2007",0
"21339","17","031","440300","2008",0
"21340","17","031","440300","2009",0
"21341","17","031","440300","2010",0
"21342","17","031","440300","2011",0
"21343","17","031","440300","2012",0
"21344","17","031","440300","2013",0
"21345","17","031","440300","2014",0
"21346","17","031","440300","2015",0
"21347","17","031","440300","2016",0
"21348","17","031","440300","2017",0
"21349","17","031","440300","2018",0
"21350","17","031","440300","2019",0
"21351","17","031","440300","2020",0
"21352","17","031","440300","2021",0
"21353","17","031","440300","2022",0
"21354","17","031","440300","2023",0
"21355","17","031","440300","2024",0
"21356","17","031","440300","2025",0
"21357","17","031","440300","2026",0
"21358","17","031","440300","2027",0
"21359","17","031","440300","2028",0
"21360","17","031","440300","2029",0
"21361","17","031","440300","2030",0
"21362","17","031","440300","2032",0
"21363","17","031","440300","2033",0
"21364","17","031","440300","2031",0
"21365","17","031","440300","3000",0
"21366","17","031","440300","3001",0
"21367","17","031","440300","3002",0
"21368","17","031","440300","3003",0
"21369","17","031","440300","3004",0
"21370","17","031","440300","3006",0
"21371","17","031","440300","3007",0
"21372","17","031","440300","3008",0
"21373","17","031","440300","3009",0
"21374","17","031","440300","3010",0
"21375","17","031","440300","3013",0
"21376","17","031","440300","3015",0
"21377","17","031","440300","3016",0
"21378","17","031","440300","3018",0
"21379","17","031","440300","3011",0
"21380","17","031","440300","3014",0
"21381","17","031","440300","3005",0
"21382","17","031","440300","3012",0
"21383","17","031","440300","3017",0
"21384","17","031","440300","4000",0
"21385","17","031","440300","4001",0
"21386","17","031","440300","4002",0
"21387","17","031","440300","4003",0
"21388","17","031","440300","4004",0
"21389","17","031","440300","4005",0
"21390","17","031","440300","4006",0
"21391","17","031","440300","4007",0
"21392","17","031","440300","4008",0
"21393","17","031","440300","4009",0
"21394","17","031","440300","4010",0
"21395","17","031","440300","4011",0
"21396","17","031","440300","4012",0
"21397","17","031","440300","4013",0
"21398","17","031","440300","4014",0
"21399","17","031","440300","4015",0
"21400","17","031","440300","4016",0
"21401","17","031","440300","4017",0
"21402","17","031","440300","4018",0
"21403","17","031","440300","4019",0
"21404","17","031","440300","5000",0
"21405","17","031","440300","5001",0
"21406","17","031","440300","5002",0
"21407","17","031","440300","5003",0
"21408","17","031","440300","5004",0
"21409","17","031","440300","5006",0
"21410","17","031","440300","5009",0
"21411","17","031","440300","5010",0
"21412","17","031","440300","5011",0
"21413","17","031","440300","5012",0
"21414","17","031","440300","5013",0
"21415","17","031","440300","5014",0
"21416","17","031","440300","5005",0
"21417","17","031","440300","5007",0
"21418","17","031","440300","5008",0
"21419","17","031","440300","5015",0
"21420","17","031","440600","1011",0
"21421","17","031","440600","1020",0
"21422","17","031","440600","1021",0
"21423","17","031","440600","1025",0
"21424","17","031","440600","1029",0
"21425","17","031","440600","1030",0
"21426","17","031","440600","1012",0
"21427","17","031","440600","1032",0
"21428","17","031","440600","1033",0
"21429","17","031","440600","1000",0
"21430","17","031","440600","1001",0
"21431","17","031","440600","1002",0
"21432","17","031","440600","1003",0
"21433","17","031","440600","1004",0
"21434","17","031","440600","1005",0
"21435","17","031","440600","1006",0
"21436","17","031","440600","1007",0
"21437","17","031","440600","1008",0
"21438","17","031","440600","1009",0
"21439","17","031","440600","1010",0
"21440","17","031","440600","1013",0
"21441","17","031","440600","1014",0
"21442","17","031","440600","1015",0
"21443","17","031","440600","1016",0
"21444","17","031","440600","1017",0
"21445","17","031","440600","1018",0
"21446","17","031","440600","1019",0
"21447","17","031","440600","1022",0
"21448","17","031","440600","1023",0
"21449","17","031","440600","1024",0
"21450","17","031","440600","1026",0
"21451","17","031","440600","1027",0
"21452","17","031","440600","1028",0
"21453","17","031","440600","1031",0
"21454","17","031","440600","1034",0
"21455","17","031","440600","2009",0
"21456","17","031","440600","2007",0
"21457","17","031","440600","2011",0
"21458","17","031","440600","2013",0
"21459","17","031","440600","2015",0
"21460","17","031","440600","2016",0
"21461","17","031","440600","2017",0
"21462","17","031","440600","2018",0
"21463","17","031","440600","2019",0
"21464","17","031","440600","2020",0
"21465","17","031","440600","2021",0
"21466","17","031","440600","2023",0
"21467","17","031","440600","2024",0
"21468","17","031","440600","2025",0
"21469","17","031","440600","2026",0
"21470","17","031","440600","2027",0
"21471","17","031","440600","2029",0
"21472","17","031","440600","2012",0
"21473","17","031","440600","2014",0
"21474","17","031","440600","2022",0
"21475","17","031","440600","2028",0
"21476","17","031","440600","2000",0
"21477","17","031","440600","2002",0
"21478","17","031","440600","2003",0
"21479","17","031","440600","2004",0
"21480","17","031","440600","2006",0
"21481","17","031","440600","2010",0
"21482","17","031","440600","2005",0
"21483","17","031","440600","2008",0
"21484","17","031","440600","2001",0
"21485","17","031","440700","1000",0
"21486","17","031","440700","1001",0
"21487","17","031","440700","1002",0
"21488","17","031","440700","1003",0
"21489","17","031","440700","1004",0
"21490","17","031","440700","1005",0
"21491","17","031","440700","1006",0
"21492","17","031","440700","1007",0
"21493","17","031","440700","1008",0
"21494","17","031","440700","1009",0
"21495","17","031","440700","1010",0
"21496","17","031","440700","1011",0
"21497","17","031","440700","1013",0
"21498","17","031","440700","1014",0
"21499","17","031","440700","1016",0
"21500","17","031","440700","1017",0
"21501","17","031","440700","1018",0
"21502","17","031","440700","1019",0
"21503","17","031","440700","1012",0
"21504","17","031","440700","1015",0
"21505","17","031","440700","2000",0
"21506","17","031","440700","2001",0
"21507","17","031","440700","2002",0
"21508","17","031","440700","2003",0
"21509","17","031","440700","2004",0
"21510","17","031","440700","2005",0
"21511","17","031","440700","2007",0
"21512","17","031","440700","2008",0
"21513","17","031","440700","2009",0
"21514","17","031","440700","2010",0
"21515","17","031","440700","2011",0
"21516","17","031","440700","2012",0
"21517","17","031","440700","2013",0
"21518","17","031","440700","2014",0
"21519","17","031","440700","2015",0
"21520","17","031","440700","2006",0
"21521","17","031","440800","1010",0
"21522","17","031","440800","1000",0
"21523","17","031","440800","1001",0
"21524","17","031","440800","1002",0
"21525","17","031","440800","1003",0
"21526","17","031","440800","1004",0
"21527","17","031","440800","1005",0
"21528","17","031","440800","1006",0
"21529","17","031","440800","1007",0
"21530","17","031","440800","1008",0
"21531","17","031","440800","1009",0
"21532","17","031","440800","1011",0
"21533","17","031","440800","1012",0
"21534","17","031","440800","1013",0
"21535","17","031","440800","1014",0
"21536","17","031","440800","1015",0
"21537","17","031","440800","1016",0
"21538","17","031","440800","1017",0
"21539","17","031","440800","1018",0
"21540","17","031","440800","1019",0
"21541","17","031","440800","1020",0
"21542","17","031","440800","2015",0
"21543","17","031","440800","2016",0
"21544","17","031","440800","2017",0
"21545","17","031","440800","2000",0
"21546","17","031","440800","2001",0
"21547","17","031","440800","2002",0
"21548","17","031","440800","2003",0
"21549","17","031","440800","2004",0
"21550","17","031","440800","2005",0
"21551","17","031","440800","2006",0
"21552","17","031","440800","2007",0
"21553","17","031","440800","2008",0
"21554","17","031","440800","2009",0
"21555","17","031","440800","2010",0
"21556","17","031","440800","2011",0
"21557","17","031","440800","2012",0
"21558","17","031","440800","2013",0
"21559","17","031","440800","2014",0
"21560","17","031","440900","1000",0
"21561","17","031","440900","1001",0
"21562","17","031","440900","1002",0
"21563","17","031","440900","1003",0
"21564","17","031","440900","1004",0
"21565","17","031","440900","1005",0
"21566","17","031","440900","1006",0
"21567","17","031","440900","1007",0
"21568","17","031","440900","1008",0
"21569","17","031","440900","1009",0
"21570","17","031","440900","1010",0
"21571","17","031","440900","1011",0
"21572","17","031","440900","1012",0
"21573","17","031","440900","1013",0
"21574","17","031","440900","1014",0
"21575","17","031","440900","1015",0
"21576","17","031","440900","1016",0
"21577","17","031","440900","1017",0
"21578","17","031","440900","1018",0
"21579","17","031","440900","1019",0
"21580","17","031","440900","1020",0
"21581","17","031","440900","1021",0
"21582","17","031","440900","1022",0
"21583","17","031","440900","1023",0
"21584","17","031","440900","2000",0
"21585","17","031","440900","2001",0
"21586","17","031","440900","2002",0
"21587","17","031","440900","2003",0
"21588","17","031","440900","2004",0
"21589","17","031","440900","2005",0
"21590","17","031","440900","2006",0
"21591","17","031","440900","2007",0
"21592","17","031","440900","2008",0
"21593","17","031","440900","2009",0
"21594","17","031","440900","2010",0
"21595","17","031","440900","2011",0
"21596","17","031","440900","2012",0
"21597","17","031","440900","2013",0
"21598","17","031","440900","2014",0
"21599","17","031","440900","2015",0
"21600","17","031","440900","2016",0
"21601","17","031","440900","2017",0
"21602","17","031","440900","2018",0
"21603","17","031","440900","2019",0
"21604","17","031","440900","2020",0
"21605","17","031","440900","2021",0
"21606","17","031","440900","2022",0
"21607","17","031","440900","2023",0
"21608","17","031","440900","2024",0
"21609","17","031","440900","2025",0
"21610","17","031","440900","3000",0
"21611","17","031","440900","3001",0
"21612","17","031","440900","3003",0
"21613","17","031","440900","3004",0
"21614","17","031","440900","3005",0
"21615","17","031","440900","3006",0
"21616","17","031","440900","3007",0
"21617","17","031","440900","3008",0
"21618","17","031","440900","3009",0
"21619","17","031","440900","3010",0
"21620","17","031","440900","3011",0
"21621","17","031","440900","3012",0
"21622","17","031","440900","3013",0
"21623","17","031","440900","3014",0
"21624","17","031","440900","3015",0
"21625","17","031","440900","3016",0
"21626","17","031","440900","3002",0
"21627","17","031","440900","3019",0
"21628","17","031","440900","3022",0
"21629","17","031","440900","3017",0
"21630","17","031","440900","3020",0
"21631","17","031","440900","3021",0
"21632","17","031","440900","3024",0
"21633","17","031","440900","3025",0
"21634","17","031","440900","3023",0
"21635","17","031","440900","3018",0
"21636","17","031","450300","1009",0
"21637","17","031","450300","1019",0
"21638","17","031","450300","1033",0
"21639","17","031","450300","1036",0
"21640","17","031","450300","1042",0
"21641","17","031","450300","1054",0
"21642","17","031","450300","1030",0
"21643","17","031","450300","1000",0
"21644","17","031","450300","1001",0
"21645","17","031","450300","1003",0
"21646","17","031","450300","1004",0
"21647","17","031","450300","1005",0
"21648","17","031","450300","1006",0
"21649","17","031","450300","1007",0
"21650","17","031","450300","1008",0
"21651","17","031","450300","1010",0
"21652","17","031","450300","1011",0
"21653","17","031","450300","1012",0
"21654","17","031","450300","1017",0
"21655","17","031","450300","1018",0
"21656","17","031","450300","1020",0
"21657","17","031","450300","1021",0
"21658","17","031","450300","1022",0
"21659","17","031","450300","1023",0
"21660","17","031","450300","1026",0
"21661","17","031","450300","1027",0
"21662","17","031","450300","1028",0
"21663","17","031","450300","1002",0
"21664","17","031","450300","1013",0
"21665","17","031","450300","1014",0
"21666","17","031","450300","1015",0
"21667","17","031","450300","1016",0
"21668","17","031","450300","1024",0
"21669","17","031","450300","1025",0
"21670","17","031","450300","1029",0
"21671","17","031","450300","1031",0
"21672","17","031","450300","1032",0
"21673","17","031","450300","1034",0
"21674","17","031","450300","1035",0
"21675","17","031","450300","1037",0
"21676","17","031","450300","1038",0
"21677","17","031","450300","1039",0
"21678","17","031","450300","1040",0
"21679","17","031","450300","1041",0
"21680","17","031","450300","1043",0
"21681","17","031","450300","1044",0
"21682","17","031","450300","1045",0
"21683","17","031","450300","1046",0
"21684","17","031","450300","1047",0
"21685","17","031","450300","1048",0
"21686","17","031","450300","1050",0
"21687","17","031","450300","1051",0
"21688","17","031","450300","1052",0
"21689","17","031","450300","1053",0
"21690","17","031","450300","1055",0
"21691","17","031","450300","1056",0
"21692","17","031","450300","1057",0
"21693","17","031","450300","1058",0
"21694","17","031","450300","1049",0
"21695","17","031","450300","2010",0
"21696","17","031","450300","2012",0
"21697","17","031","450300","2013",0
"21698","17","031","450300","2014",0
"21699","17","031","450300","2015",0
"21700","17","031","450300","2016",0
"21701","17","031","450300","2017",0
"21702","17","031","450300","2018",0
"21703","17","031","450300","2019",0
"21704","17","031","450300","2020",0
"21705","17","031","450300","2021",0
"21706","17","031","450300","2022",0
"21707","17","031","450300","2023",0
"21708","17","031","450300","2024",0
"21709","17","031","450300","2025",0
"21710","17","031","450300","2008",0
"21711","17","031","450300","2011",0
"21712","17","031","450300","2000",0
"21713","17","031","450300","2001",0
"21714","17","031","450300","2002",0
"21715","17","031","450300","2003",0
"21716","17","031","450300","2004",0
"21717","17","031","450300","2005",0
"21718","17","031","450300","2006",0
"21719","17","031","450300","2007",0
"21720","17","031","450300","2009",0
"21721","17","031","450300","3006",0
"21722","17","031","450300","3001",0
"21723","17","031","450300","3002",0
"21724","17","031","450300","3003",0
"21725","17","031","450300","3004",0
"21726","17","031","450300","3005",0
"21727","17","031","450300","3007",0
"21728","17","031","450300","3008",0
"21729","17","031","450300","3009",0
"21730","17","031","450300","3010",0
"21731","17","031","450300","3011",0
"21732","17","031","450300","3012",0
"21733","17","031","450300","3013",0
"21734","17","031","450300","3014",0
"21735","17","031","450300","3015",0
"21736","17","031","450300","3016",0
"21737","17","031","450300","3017",0
"21738","17","031","450300","3018",0
"21739","17","031","450300","3019",0
"21740","17","031","450300","3020",0
"21741","17","031","450300","3021",0
"21742","17","031","450300","3022",0
"21743","17","031","450300","3023",0
"21744","17","031","450300","3024",0
"21745","17","031","450300","3025",0
"21746","17","031","450300","3026",0
"21747","17","031","450300","3027",0
"21748","17","031","450300","3028",0
"21749","17","031","450300","3029",0
"21750","17","031","450300","3030",0
"21751","17","031","450300","3031",0
"21752","17","031","450300","3032",0
"21753","17","031","450300","3033",0
"21754","17","031","450300","3034",0
"21755","17","031","450300","3035",0
"21756","17","031","450300","3000",0
"21757","17","031","450300","4000",0
"21758","17","031","450300","4001",0
"21759","17","031","450300","4002",0
"21760","17","031","450300","4003",0
"21761","17","031","450300","4004",0
"21762","17","031","450300","4005",0
"21763","17","031","450300","4006",0
"21764","17","031","450300","4007",0
"21765","17","031","450300","4008",0
"21766","17","031","450300","4009",0
"21767","17","031","450300","4010",0
"21768","17","031","450300","4011",0
"21769","17","031","450300","4012",0
"21770","17","031","450300","4013",0
"21771","17","031","450300","4014",0
"21772","17","031","450300","4015",0
"21773","17","031","450300","4016",0
"21774","17","031","450300","4017",0
"21775","17","031","450300","4018",0
"21776","17","031","450300","4020",0
"21777","17","031","450300","4021",0
"21778","17","031","450300","4022",0
"21779","17","031","450300","4019",0
"21780","17","031","460100","1001",0
"21781","17","031","460100","1000",0
"21782","17","031","460100","1002",0
"21783","17","031","460100","1003",0
"21784","17","031","460100","1004",0
"21785","17","031","460100","1005",0
"21786","17","031","460100","1006",0
"21787","17","031","460100","1007",0
"21788","17","031","460100","1008",0
"21789","17","031","460100","1009",0
"21790","17","031","460100","1010",0
"21791","17","031","460100","1011",0
"21792","17","031","460100","1012",0
"21793","17","031","460100","1013",0
"21794","17","031","460100","1014",0
"21795","17","031","460100","1015",0
"21796","17","031","460100","1016",0
"21797","17","031","460100","1017",0
"21798","17","031","460100","1018",0
"21799","17","031","460100","1019",0
"21800","17","031","460100","1020",0
"21801","17","031","460100","1021",0
"21802","17","031","460100","1022",0
"21803","17","031","460100","1024",0
"21804","17","031","460100","1025",0
"21805","17","031","460100","1026",0
"21806","17","031","460100","1027",0
"21807","17","031","460100","1028",0
"21808","17","031","460100","1029",0
"21809","17","031","460100","1030",0
"21810","17","031","460100","1031",0
"21811","17","031","460100","1032",0
"21812","17","031","460100","1033",0
"21813","17","031","460100","1034",0
"21814","17","031","460100","1035",0
"21815","17","031","460100","1036",0
"21816","17","031","460100","1038",0
"21817","17","031","460100","1039",0
"21818","17","031","460100","1040",0
"21819","17","031","460100","1023",0
"21820","17","031","460100","1037",0
"21821","17","031","460100","2014",0
"21822","17","031","460100","2015",0
"21823","17","031","460100","2016",0
"21824","17","031","460100","2000",0
"21825","17","031","460100","2002",0
"21826","17","031","460100","2004",0
"21827","17","031","460100","2005",0
"21828","17","031","460100","2006",0
"21829","17","031","460100","2009",0
"21830","17","031","460100","2010",0
"21831","17","031","460100","2011",0
"21832","17","031","460100","2012",0
"21833","17","031","460100","2013",0
"21834","17","031","460100","2001",0
"21835","17","031","460100","2003",0
"21836","17","031","460100","2007",0
"21837","17","031","460100","2008",0
"21838","17","031","460100","3000",0
"21839","17","031","460100","3001",0
"21840","17","031","460100","3002",0
"21841","17","031","460100","3003",0
"21842","17","031","460100","3004",0
"21843","17","031","460100","3005",0
"21844","17","031","460100","3006",0
"21845","17","031","460100","3007",0
"21846","17","031","460100","3008",0
"21847","17","031","460100","3009",0
"21848","17","031","460100","3010",0
"21849","17","031","460100","3011",0
"21850","17","031","460100","3012",0
"21851","17","031","460100","4000",0
"21852","17","031","460100","4001",0
"21853","17","031","460100","4002",0
"21854","17","031","460100","4003",0
"21855","17","031","460100","4004",0
"21856","17","031","460100","4005",0
"21857","17","031","460100","4006",0
"21858","17","031","460100","4007",0
"21859","17","031","460100","4008",0
"21860","17","031","460100","4009",0
"21861","17","031","460100","4010",0
"21862","17","031","460100","4011",0
"21863","17","031","460100","4012",0
"21864","17","031","460200","1000",0
"21865","17","031","460200","1001",0
"21866","17","031","460200","1002",0
"21867","17","031","460200","1003",0
"21868","17","031","460200","1004",0
"21869","17","031","460200","1005",0
"21870","17","031","460200","1006",0
"21871","17","031","460200","1007",0
"21872","17","031","460200","1008",0
"21873","17","031","460200","1009",0
"21874","17","031","460200","1010",0
"21875","17","031","460200","1011",0
"21876","17","031","460200","1012",0
"21877","17","031","460200","1013",0
"21878","17","031","460200","1014",0
"21879","17","031","460200","1015",0
"21880","17","031","460200","1016",0
"21881","17","031","460200","1017",0
"21882","17","031","460200","2000",0
"21883","17","031","460200","2001",0
"21884","17","031","460200","2002",0
"21885","17","031","460200","2003",0
"21886","17","031","460200","2004",0
"21887","17","031","460200","2005",0
"21888","17","031","460200","2006",0
"21889","17","031","460200","2007",0
"21890","17","031","460200","2008",0
"21891","17","031","460200","2009",0
"21892","17","031","460200","2010",0
"21893","17","031","460200","2011",0
"21894","17","031","460200","2012",0
"21895","17","031","460200","2013",0
"21896","17","031","460200","2014",0
"21897","17","031","460200","2015",0
"21898","17","031","460200","2016",0
"21899","17","031","460200","2017",0
"21900","17","031","460200","2018",0
"21901","17","031","460200","2019",0
"21902","17","031","460200","2020",0
"21903","17","031","460200","2021",0
"21904","17","031","460200","2022",0
"21905","17","031","460200","2023",0
"21906","17","031","460200","2024",0
"21907","17","031","460200","2025",0
"21908","17","031","460200","2026",0
"21909","17","031","460200","2027",0
"21910","17","031","460200","2028",0
"21911","17","031","460200","2029",0
"21912","17","031","460200","2030",0
"21913","17","031","460301","1002",0
"21914","17","031","460301","1008",0
"21915","17","031","460301","1011",0
"21916","17","031","460301","1003",0
"21917","17","031","460301","1000",0
"21918","17","031","460301","1001",0
"21919","17","031","460301","1004",0
"21920","17","031","460301","1005",0
"21921","17","031","460301","1006",0
"21922","17","031","460301","1007",0
"21923","17","031","460301","1009",0
"21924","17","031","460301","1010",0
"21925","17","031","460301","1012",0
"21926","17","031","460301","1013",0
"21927","17","031","460301","1014",0
"21928","17","031","460301","1015",0
"21929","17","031","460301","2006",0
"21930","17","031","460301","2000",0
"21931","17","031","460301","2001",0
"21932","17","031","460301","2002",0
"21933","17","031","460301","2003",0
"21934","17","031","460301","2004",0
"21935","17","031","460301","2005",0
"21936","17","031","460301","2007",0
"21937","17","031","460301","2008",0
"21938","17","031","460301","2009",0
"21939","17","031","460301","2010",0
"21940","17","031","460301","2011",0
"21941","17","031","460301","2012",0
"21942","17","031","460301","2013",0
"21943","17","031","460301","2014",0
"21944","17","031","460301","2015",0
"21945","17","031","460301","2016",0
"21946","17","031","460301","2017",0
"21947","17","031","460301","2018",0
"21948","17","031","460301","2019",0
"21949","17","031","460301","3005",0
"21950","17","031","460301","3000",0
"21951","17","031","460301","3001",0
"21952","17","031","460301","3002",0
"21953","17","031","460301","3003",0
"21954","17","031","460301","3004",0
"21955","17","031","460301","3006",0
"21956","17","031","460301","3007",0
"21957","17","031","460301","3008",0
"21958","17","031","460301","3009",0
"21959","17","031","460301","3010",0
"21960","17","031","460301","3011",0
"21961","17","031","460301","3012",0
"21962","17","031","460301","3013",0
"21963","17","031","460301","3014",0
"21964","17","031","460301","3015",0
"21965","17","031","460301","3016",0
"21966","17","031","460302","1000",0
"21967","17","031","460302","1001",0
"21968","17","031","460302","1002",0
"21969","17","031","460302","1003",0
"21970","17","031","460302","1004",0
"21971","17","031","460302","1005",0
"21972","17","031","460302","1006",0
"21973","17","031","460302","1007",0
"21974","17","031","460302","1008",0
"21975","17","031","460302","1009",0
"21976","17","031","460302","1010",0
"21977","17","031","460302","1011",0
"21978","17","031","460302","1012",0
"21979","17","031","460302","1013",0
"21980","17","031","460302","1014",0
"21981","17","031","460302","1015",0
"21982","17","031","460302","1016",0
"21983","17","031","460302","2000",0
"21984","17","031","460302","2001",0
"21985","17","031","460302","2002",0
"21986","17","031","460302","2003",0
"21987","17","031","460302","2004",0
"21988","17","031","460302","2005",0
"21989","17","031","460302","2006",0
"21990","17","031","460302","2007",0
"21991","17","031","460302","2008",0
"21992","17","031","460302","2009",0
"21993","17","031","460302","2010",0
"21994","17","031","460302","2011",0
"21995","17","031","460302","3009",0
"21996","17","031","460302","3010",0
"21997","17","031","460302","3011",0
"21998","17","031","460302","3012",0
"21999","17","031","460302","3013",0
"22000","17","031","460302","3014",0
"22001","17","031","460302","3015",0
"22002","17","031","460302","3000",0
"22003","17","031","460302","3001",0
"22004","17","031","460302","3002",0
"22005","17","031","460302","3003",0
"22006","17","031","460302","3004",0
"22007","17","031","460302","3005",0
"22008","17","031","460302","3006",0
"22009","17","031","460302","3007",0
"22010","17","031","460302","3008",0
"22011","17","031","460302","4000",0
"22012","17","031","460302","4001",0
"22013","17","031","460302","4002",0
"22014","17","031","460302","4003",0
"22015","17","031","460302","4004",0
"22016","17","031","460302","4005",0
"22017","17","031","460302","4006",0
"22018","17","031","460302","4007",0
"22019","17","031","460302","4008",0
"22020","17","031","460302","4009",0
"22021","17","031","460302","4010",0
"22022","17","031","460302","4011",0
"22023","17","031","460302","4012",0
"22024","17","031","460302","4013",0
"22025","17","031","460302","4014",0
"22026","17","031","460302","4015",0
"22027","17","031","460302","4016",0
"22028","17","031","460302","4017",0
"22029","17","031","460302","4018",0
"22030","17","031","460302","4019",0
"22031","17","031","460302","4020",0
"22032","17","031","460302","4021",0
"22033","17","031","460302","4022",0
"22034","17","031","460302","4023",0
"22035","17","031","460302","4024",0
"22036","17","031","460302","4025",0
"22037","17","031","460302","4026",0
"22038","17","031","460302","4027",0
"22039","17","031","460302","4028",0
"22040","17","031","460302","4029",0
"22041","17","031","460302","4030",0
"22042","17","031","460302","4031",0
"22043","17","031","460400","1000",0
"22044","17","031","460400","1001",0
"22045","17","031","460400","1002",0
"22046","17","031","460400","1003",0
"22047","17","031","460400","1005",0
"22048","17","031","460400","1006",0
"22049","17","031","460400","1007",0
"22050","17","031","460400","1008",0
"22051","17","031","460400","1009",0
"22052","17","031","460400","1010",0
"22053","17","031","460400","1011",0
"22054","17","031","460400","1012",0
"22055","17","031","460400","1013",0
"22056","17","031","460400","1014",0
"22057","17","031","460400","1015",0
"22058","17","031","460400","1016",0
"22059","17","031","460400","1004",0
"22060","17","031","460400","2000",0
"22061","17","031","460400","2006",0
"22062","17","031","460400","2001",0
"22063","17","031","460400","2002",0
"22064","17","031","460400","2003",0
"22065","17","031","460400","2004",0
"22066","17","031","460400","2005",0
"22067","17","031","460400","2007",0
"22068","17","031","460400","2008",0
"22069","17","031","460400","2009",0
"22070","17","031","460400","2010",0
"22071","17","031","460400","2011",0
"22072","17","031","460400","2012",0
"22073","17","031","460400","2013",0
"22074","17","031","460400","2014",0
"22075","17","031","460400","3000",0
"22076","17","031","460400","3001",0
"22077","17","031","460400","3002",0
"22078","17","031","460400","3003",0
"22079","17","031","460400","3004",0
"22080","17","031","460400","3005",0
"22081","17","031","460400","3006",0
"22082","17","031","460400","3007",0
"22083","17","031","460400","3008",0
"22084","17","031","460400","3009",0
"22085","17","031","460400","3010",0
"22086","17","031","460400","3011",0
"22087","17","031","460400","3012",0
"22088","17","031","460400","3013",0
"22089","17","031","460400","3014",0
"22090","17","031","460400","3015",0
"22091","17","031","460400","4012",0
"22092","17","031","460400","4013",0
"22093","17","031","460400","4014",0
"22094","17","031","460400","4015",0
"22095","17","031","460400","4000",0
"22096","17","031","460400","4001",0
"22097","17","031","460400","4002",0
"22098","17","031","460400","4003",0
"22099","17","031","460400","4004",0
"22100","17","031","460400","4005",0
"22101","17","031","460400","4006",0
"22102","17","031","460400","4007",0
"22103","17","031","460400","4008",0
"22104","17","031","460400","4009",0
"22105","17","031","460400","4010",0
"22106","17","031","460400","4011",0
"22107","17","031","460500","1000",0
"22108","17","031","460500","1001",0
"22109","17","031","460500","1002",0
"22110","17","031","460500","1003",0
"22111","17","031","460500","1004",0
"22112","17","031","460500","1006",0
"22113","17","031","460500","1007",0
"22114","17","031","460500","1008",0
"22115","17","031","460500","1009",0
"22116","17","031","460500","1010",0
"22117","17","031","460500","1011",0
"22118","17","031","460500","1012",0
"22119","17","031","460500","1013",0
"22120","17","031","460500","1014",0
"22121","17","031","460500","1015",0
"22122","17","031","460500","1016",0
"22123","17","031","460500","1017",0
"22124","17","031","460500","1005",0
"22125","17","031","460500","2000",0
"22126","17","031","460500","2001",0
"22127","17","031","460500","2002",0
"22128","17","031","460500","2003",0
"22129","17","031","460500","2004",0
"22130","17","031","460500","2005",0
"22131","17","031","460500","2006",0
"22132","17","031","460500","2007",0
"22133","17","031","460500","2008",0
"22134","17","031","460500","2009",0
"22135","17","031","460500","2010",0
"22136","17","031","460500","2011",0
"22137","17","031","460500","2012",0
"22138","17","031","460500","2013",0
"22139","17","031","460500","2014",0
"22140","17","031","460500","2015",0
"22141","17","031","460500","2016",0
"22142","17","031","460500","2017",0
"22143","17","031","460500","2019",0
"22144","17","031","460500","2020",0
"22145","17","031","460500","2018",0
"22146","17","031","460500","3000",0
"22147","17","031","460500","3001",0
"22148","17","031","460500","3002",0
